  time(sec.)          VAN            O2             O              H2O            H              OH             CH3CH2OH       CH3CH2O        CH3            HCHO           CH3CH2         CH2CH2O        CH3CHO         CH4            CH2            CH             C              CO             CO2            CHO            CH2CH2         CH3CO          H2        
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.6800         0.0000         0.0000         0.0000         0.1600         0.1600         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.3600         0.0000         0.0000         0.0000         0.3200         0.3200         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.3600         0.0000         0.0000         0.0000         0.3200         0.3200         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.3600         0.0000         0.0000         0.0000         0.3200         0.3200         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.3600         0.0000         0.0000         0.0000         0.3200         0.3200         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.3600         0.0000         0.0000         0.0000         0.3200         0.3200         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.3600         0.0000         0.0000         0.0000         0.3200         0.3200         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.3600         0.0000         0.0000         0.0000         0.3200         0.3200         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         99.0400         0.0000         0.0000         0.0000         0.4800         0.4800         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
  0.0000000         98.7200         0.0000         0.0000         0.0000         0.6400         0.6400         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
